Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,P3,Pz,P4,O1
40.608,-28.874,0.142,-2.492,-42.018,54.940,42.882,30.525,-7.793,-21.140,15.093,29.881,41.138,43.044,-34.890,1.498
42.242,-30.186,-1.564,-10.063,-43.431,48.145,40.437,36.706,-15.888,-12.148,13.551,30.415,42.111,35.345,-41.966,-7.099
46.963,-29.847,-4.400,-14.693,-42.874,51.856,47.770,38.345,-20.170,-22.311,15.615,30.317,37.650,30.239,-37.008,-6.773
44.039,-22.280,-2.404,-12.062,-35.659,46.624,40.607,37.299,-21.610,-13.204,14.753,33.037,42.969,23.105,-37.610,-10.543
41.077,-19.644,-1.060,-22.042,-43.196,46.049,36.595,41.071,-19.349,-12.585,18.666,24.858,43.037,21.969,-29.823,-15.110
41.380,-26.562,0.401,-21.463,-40.403,44.347,32.246,41.064,-18.292,-14.101,17.468,19.852,37.925,15.764,-34.249,-12.381
40.671,-36.228,-1.097,-19.344,-35.115,53.247,32.438,47.250,-19.678,-7.638,13.915,20.706,41.092,19.302,-33.096,-11.916
35.227,-28.267,1.471,-18.833,-34.511,45.409,30.540,40.804,-22.885,-8.220,15.301,17.304,43.033,17.196,-34.909,-9.055
40.480,-26.901,13.906,-21.984,-31.073,49.977,33.861,42.342,-31.034,-3.724,13.382,23.914,37.596,11.295,-36.888,-9.247
36.401,-32.623,11.916,-28.886,-35.515,58.865,31.628,36.581,-38.536,-1.073,17.250,25.100,41.228,-1.607,-30.535,-9.111
44.602,-28.935,2.528,-27.849,-30.656,59.121,23.972,35.979,-32.316,9.687,13.807,25.686,35.388,2.134,-31.510,-10.743
42.778,-27.351,6.567,-32.718,-35.349,53.529,23.267,39.126,-28.676,5.554,20.064,19.591,34.188,-4.397,-25.202,-13.720
42.431,-33.580,11.205,-33.916,-33.135,52.627,29.551,43.005,-33.397,7.127,10.284,21.678,20.980,-5.852,-27.239,-8.667
39.401,-29.203,8.341,-46.411,-36.559,51.007,18.464,46.696,-36.877,3.306,11.898,23.665,25.491,0.204,-18.700,-7.645
44.203,-31.710,18.897,-57.712,-40.449,54.133,27.794,48.478,-34.107,17.329,13.098,24.670,20.446,-5.181,-22.741,-11.254
39.131,-33.274,14.972,-55.025,-36.266,52.306,21.412,45.962,-35.389,15.415,6.949,26.387,13.812,-11.967,-23.215,-12.320
38.025,-31.659,11.183,-51.946,-34.208,56.994,30.065,49.224,-40.115,16.764,11.982,25.459,14.458,-14.328,-9.525,-20.037
33.470,-33.748,22.958,-48.432,-29.673,60.456,27.500,52.580,-33.095,19.438,11.948,27.801,8.499,-18.173,-12.661,-17.751
33.678,-25.569,24.437,-56.111,-29.391,51.877,21.653,55.627,-40.609,26.818,18.832,34.060,-0.540,-23.515,-17.478,-23.320
29.821,-25.940,28.891,-57.675,-41.102,46.638,23.330,54.048,-36.883,26.922,16.569,28.023,3.327,-17.768,-12.736,-21.324
31.027,-21.736,24.913,-54.356,-35.938,46.111,30.126,57.059,-27.484,35.399,21.889,25.965,9.072,-22.726,-9.364,-22.483
23.326,-21.504,29.685,-57.793,-36.119,49.780,24.286,50.184,-26.014,35.555,22.712,21.365,3.944,-21.688,-6.241,-16.972
25.232,-25.481,31.651,-56.478,-28.852,47.497,29.563,56.129,-27.421,33.012,20.702,21.248,-3.874,-22.649,-5.453,-16.325
24.442,-20.560,23.893,-56.250,-28.463,49.722,23.576,54.372,-25.840,40.023,16.645,18.013,-4.735,-29.235,-0.326,-15.712
26.842,-30.328,29.384,-63.649,-24.464,40.557,15.005,53.017,-24.396,39.124,10.910,19.484,-5.071,-25.708,3.320,-19.301
23.277,-22.133,23.675,-57.371,-24.621,38.852,16.711,54.201,-33.669,42.833,14.332,16.189,-11.961,-30.446,3.546,-24.515
17.860,-22.635,26.530,-55.183,-26.056,38.667,14.742,46.714,-32.604,44.868,8.275,25.400,-18.229,-29.226,13.875,-22.102
10.574,-14.014,30.434,-59.589,-23.389,38.723,12.305,40.420,-38.414,37.050,13.595,22.705,-18.447,-31.616,11.349,-21.734
-1.420,-15.542,26.363,-62.318,-20.774,30.567,10.634,38.483,-39.248,48.767,16.567,20.860,-24.843,-34.506,13.683,-21.481
-7.042,-20.349,30.156,-56.161,-19.819,31.659,7.537,35.854,-40.231,49.101,18.005,25.456,-29.709,-38.053,17.288,-15.530
-8.442,-14.598,43.296,-62.477,-13.934,25.414,8.913,36.484,-39.983,52.060,17.935,23.513,-21.195,-32.148,21.342,-15.250
-10.138,-19.561,28.118,-56.991,-11.678,25.126,9.649,33.625,-37.267,42.237,17.210,26.784,-19.221,-37.471,17.977,-9.017
-2.344,-14.356,30.660,-52.289,-7.302,15.517,12.902,37.614,-40.919,42.751,17.566,35.807,-22.285,-30.758,20.283,-16.045
-4.950,-4.365,40.356,-53.457,-14.798,12.034,9.130,39.654,-37.500,41.832,19.253,29.465,-27.800,-24.378,30.627,-19.138
-8.570,-0.852,37.437,-56.012,-6.275,10.364,9.298,39.722,-38.698,42.056,15.383,23.952,-31.261,-27.008,22.656,-18.425
-20.063,-9.461,42.410,-60.272,0.937,-3.575,5.208,31.199,-29.974,35.019,17.894,12.962,-36.143,-39.567,25.568,-14.144
-19.262,0.994,34.328,-65.540,-2.380,-7.300,4.500,20.561,-31.506,39.108,18.412,12.090,-31.459,-47.209,23.184,-15.736
-29.206,1.849,34.750,-66.867,1.288,-5.860,7.824,6.401,-29.169,38.555,12.613,3.644,-32.962,-47.418,23.040,-17.933
-25.920,10.264,39.085,-64.985,-2.685,7.725,4.925,7.619,-27.860,44.128,10.118,-0.258,-34.323,-37.749,21.121,-17.721
-23.622,-4.596,47.055,-67.529,1.391,1.900,6.940,-2.003,-32.315,43.974,9.207,1.301,-25.879,-39.679,26.945,-26.784
-21.805,-7.318,43.342,-59.540,2.165,4.272,-0.502,-4.597,-27.564,41.315,5.930,0.028,-36.350,-50.583,33.242,-34.411
-28.120,7.545,44.542,-49.148,4.246,11.555,2.718,-1.852,-17.078,43.511,7.250,-3.938,-40.456,-45.095,31.688,-32.708
-28.448,11.229,39.117,-50.084,12.716,4.305,12.969,-7.328,-16.619,49.310,7.658,-7.283,-37.367,-36.466,36.861,-27.896
-25.897,7.371,39.559,-48.705,14.687,3.220,15.324,-19.231,-6.553,45.868,8.113,-14.255,-45.488,-38.799,31.928,-27.428
-27.181,7.185,36.724,-40.508,21.601,-4.548,8.108,-13.843,-11.896,47.681,5.257,-2.838,-43.480,-42.534,35.122,-24.618
-36.348,14.177,35.075,-28.906,9.523,-4.296,-0.867,-20.801,-2.763,43.503,11.153,-11.570,-33.528,-45.391,32.063,-23.606
-34.367,12.581,26.836,-18.099,4.419,-9.398,1.222,-24.056,0.208,45.278,9.018,-12.141,-37.387,-36.868,35.295,-27.520
-38.188,21.000,21.297,-24.004,16.118,-14.073,7.545,-34.655,-4.937,40.585,5.055,-7.101,-35.996,-45.120,32.619,-33.140
-43.527,21.530,25.650,-21.120,16.749,-13.347,-2.464,-26.745,6.268,39.985,10.453,-9.886,-39.654,-44.605,30.595,-33.143
-42.342,29.198,22.828,-28.836,12.823,-17.596,3.362,-23.613,-0.968,30.556,9.452,-19.915,-36.177,-44.712,34.210,-30.896
-43.768,29.985,12.268,-35.846,17.311,-22.789,-4.866,-30.759,-3.345,33.392,5.533,-21.903,-41.979,-30.099,31.117,-29.767
-45.348,30.554,13.795,-34.978,26.898,-25.977,0.500,-31.663,16.504,33.039,8.916,-35.326,-37.108,-30.409,25.825,-24.913
-42.434,31.896,14.447,-25.918,33.801,-23.303,2.324,-28.960,10.048,29.587,7.360,-19.931,-30.914,-43.026,33.143,-26.456
-45.905,39.498,19.109,-28.998,19.075,-19.431,-2.512,-39.180,24.821,37.261,4.796,-30.626,-33.273,-36.527,34.248,-26.254
-45.367,31.542,18.973,-21.280,23.696,-18.437,0.393,-47.203,14.977,28.412,7.230,-38.360,-27.762,-44.291,35.551,-26.759
-47.009,41.074,19.412,-19.714,16.598,-27.895,-1.780,-42.103,14.003,30.869,2.554,-40.388,-30.955,-37.583,37.994,-21.855
-42.144,39.938,20.761,-16.973,26.335,-23.572,3.541,-37.428,20.523,24.883,1.028,-39.120,-31.711,-33.864,39.328,-26.990
-40.587,38.183,9.593,-6.173,19.393,-29.296,-6.877,-40.879,27.922,25.996,-1.283,-40.410,-24.334,-23.039,28.399,-22.840
-37.710,43.346,6.481,-2.683,15.849,-32.349,-4.667,-37.806,26.482,29.411,-1.981,-44.210,-23.564,-25.170,32.537,-21.172
-40.712,37.964,2.085,-1.815,13.816,-33.427,-4.353,-38.537,29.192,36.549,4.306,-47.832,-20.153,-25.810,32.217,-17.857
-37.612,35.578,7.935,-1.873,20.817,-35.016,-9.719,-37.964,32.491,26.864,-2.356,-44.995,-18.683,-27.038,25.005,-14.074
-34.102,43.191,6.332,10.678,28.615,-28.407,-6.003,-44.350,38.290,20.357,-2.668,-52.395,-13.699,-20.728,19.583,-17.964
-32.381,39.931,9.150,12.956,27.327,-36.720,-13.263,-42.912,36.070,26.683,-0.788,-54.153,-12.466,-20.524,23.265,-14.353
-35.037,35.239,-0.903,3.456,32.119,-38.515,-18.138,-43.832,38.603,18.632,-8.247,-56.324,-7.689,-13.071,25.389,-12.511
-31.925,36.705,-5.705,1.935,22.792,-34.743,-17.528,-50.259,33.558,16.017,-6.440,-58.392,-6.818,-16.213,24.728,-9.018
-33.756,44.033,-2.003,11.168,17.692,-27.853,-13.345,-46.831,35.887,21.902,-9.266,-53.878,-10.103,-21.707,24.466,-3.115
-39.845,45.371,-17.049,20.934,23.589,-27.296,-17.312,-48.489,46.244,15.913,-7.020,-55.142,-5.995,-16.219,21.775,-1.123
-31.515,51.430,-28.150,17.129,29.335,-32.478,-20.279,-46.478,45.811,20.633,-12.639,-51.374,-3.110,-13.129,16.850,-7.596
-30.521,52.229,-24.734,11.759,20.570,-38.063,-20.189,-47.686,50.245,14.690,-11.585,-50.754,0.799,-10.848,16.808,0.737
-23.736,56.649,-32.271,17.391,30.255,-37.225,-27.253,-47.838,47.581,16.415,-7.590,-50.659,4.076,-10.608,14.694,0.832
-26.875,53.054,-30.966,13.834,27.239,-28.657,-28.699,-38.367,52.329,18.656,-11.341,-48.019,11.847,-9.989,13.464,8.779
-35.275,41.998,-22.173,19.980,23.515,-35.329,-29.066,-45.343,54.560,11.748,-12.855,-46.964,9.501,-4.730,19.679,8.543
-27.171,42.053,-29.830,27.362,18.491,-35.095,-22.311,-42.354,55.271,11.552,-21.453,-55.086,6.210,-1.695,9.170,1.479
-21.227,45.979,-29.342,26.131,18.435,-27.045,-19.261,-41.313,57.291,4.032,-18.589,-54.744,12.204,-2.496,11.209,0.450
-23.803,49.935,-38.924,26.324,21.946,-29.802,-23.117,-37.227,63.178,1.297,-18.612,-55.276,16.837,-7.785,15.413,10.080
-27.205,46.614,-35.286,30.780,18.710,-31.451,-24.128,-36.554,62.241,3.550,-23.907,-52.028,19.633,-5.095,11.990,12.779
-21.774,47.006,-28.410,12.441,25.792,-33.117,-29.906,-41.360,56.916,4.328,-23.405,-55.492,22.684,-3.224,6.606,20.442
-21.386,39.673,-41.340,20.035,20.059,-26.948,-29.403,-37.088,55.529,-0.205,-29.587,-46.833,29.241,3.507,7.655,19.412
-12.550,35.057,-48.869,27.243,16.672,-21.469,-27.022,-33.929,51.414,2.590,-32.410,-50.251,24.924,6.657,6.452,17.752
-10.731,34.302,-48.816,21.731,17.258,-21.399,-30.361,-29.994,48.312,1.814,-25.018,-49.091,25.420,7.317,8.382,19.092
-12.263,34.259,-43.007,21.024,7.431,-30.631,-28.937,-29.466,50.873,0.884,-24.652,-42.627,30.899,8.607,13.107,16.532
-8.708,29.952,-38.443,21.531,4.354,-31.025,-28.643,-24.224,43.580,2.131,-32.575,-32.582,24.002,4.620,10.412,20.011
-18.195,31.092,-49.299,17.509,1.031,-30.957,-32.474,-10.316,43.840,-1.861,-35.060,-28.345,26.778,11.152,7.109,22.540
-9.349,29.366,-64.181,22.474,5.979,-24.460,-30.042,-13.916,47.114,-1.519,-32.527,-31.888,25.980,5.337,4.295,27.056
-9.796,27.500,-65.131,8.662,0.088,-26.928,-30.869,-14.331,45.530,1.696,-26.548,-33.119,29.404,-0.316,-1.919,26.982
-12.997,21.125,-58.384,14.031,12.708,-21.189,-31.582,-11.515,43.549,-0.016,-36.917,-24.040,31.059,7.088,6.596,30.234
-2.862,25.122,-64.862,18.904,13.896,-21.220,-33.267,-8.058,46.519,-2.591,-37.806,-22.739,32.561,4.425,8.639,25.961
9.536,20.670,-63.510,26.458,7.727,-26.198,-32.369,-0.321,48.490,-9.336,-43.169,-26.821,34.926,7.153,4.528,31.385
13.086,25.570,-59.322,29.075,1.347,-25.318,-32.628,-1.249,49.535,-4.938,-36.098,-24.182,34.295,12.619,2.086,30.401
9.628,15.296,-66.374,28.810,1.874,-23.280,-31.785,-7.429,50.913,-0.578,-41.217,-16.297,37.891,8.728,-0.828,32.977
15.707,12.200,-69.825,22.831,7.094,-24.419,-33.605,-0.212,47.283,-11.047,-41.227,-15.825,40.896,13.857,0.562,32.923
10.296,10.361,-65.288,13.081,14.037,-19.439,-27.506,6.829,48.426,-0.600,-47.794,-17.531,37.902,8.594,-9.733,42.748
10.318,5.360,-63.344,21.584,14.838,-16.196,-24.097,8.854,44.096,-2.641,-52.597,-8.615,41.416,6.067,-5.678,40.326
4.972,2.196,-64.545,27.314,12.690,-16.310,-26.448,1.123,32.680,-5.340,-41.409,-1.990,37.027,8.361,5.020,37.857
8.688,2.367,-70.406,20.848,15.424,-20.247,-18.905,-1.029,32.205,-5.499,-42.709,-9.207,37.948,5.368,0.165,37.704
9.796,-2.550,-66.131,25.125,18.967,-23.735,-24.979,8.189,32.017,-4.265,-44.289,-8.765,39.839,6.671,-5.158,44.841
8.896,-4.887,-64.333,18.986,7.775,-24.903,-21.673,4.222,20.396,-2.349,-35.677,-1.317,42.968,0.643,-5.092,48.739
11.334,-9.660,-64.343,27.513,12.479,-21.328,-19.787,1.163,25.831,0.128,-36.314,3.316,43.210,12.844,-11.205,53.726
8.308,-9.896,-60.074,32.952,10.360,-23.168,-20.621,0.702,27.727,-6.034,-36.205,3.589,38.753,12.760,-13.437,49.223
15.468,-14.400,-60.117,21.928,12.343,-19.817,-15.545,-2.391,22.299,-14.806,-37.392,6.518,45.174,8.076,-13.336,47.024
22.894,-14.586,-64.621,26.231,10.565,-17.362,-12.943,2.222,10.090,-17.928,-38.401,5.900,48.406,24.030,-13.801,45.715
19.362,-6.143,-64.498,16.847,10.602,-10.055,-15.410,9.030,11.432,-14.743,-42.204,12.539,43.826,21.665,-14.881,49.059
21.008,-15.434,-58.163,25.977,6.894,-13.008,-18.494,4.895,9.585,-24.717,-39.952,8.078,41.245,27.639,-13.844,43.853
19.213,-20.639,-52.731,24.011,9.578,-18.961,-6.194,5.731,12.269,-25.751,-33.631,13.991,34.873,29.008,-7.759,47.724
19.163,-29.366,-59.426,27.754,3.605,-10.480,-9.473,-0.971,17.298,-21.383,-31.401,19.968,35.485,16.497,-14.050,48.731
14.630,-26.791,-49.487,23.888,-3.235,-5.838,-7.463,1.412,13.019,-18.369,-33.926,22.068,36.511,23.874,-9.413,49.653
19.009,-22.068,-49.084,31.067,3.719,-7.334,-4.857,2.306,9.175,-20.445,-30.590,22.993,36.655,27.644,-9.862,44.946
24.827,-36.437,-46.889,29.648,7.310,-7.149,-2.621,-0.518,3.221,-29.289,-30.043,16.359,35.212,19.554,-11.418,53.915
22.253,-37.903,-42.249,22.987,3.727,5.067,2.340,7.666,2.740,-23.856,-30.744,23.919,33.379,22.461,-14.805,46.757
18.257,-36.703,-35.165,11.548,3.678,-0.894,6.174,15.081,-1.562,-20.692,-24.398,31.199,32.964,21.994,-14.184,46.431
20.278,-38.756,-42.427,20.707,4.719,-1.677,8.599,19.251,-12.414,-21.996,-31.152,28.680,32.512,28.820,-16.107,47.423
28.682,-38.507,-43.839,24.672,3.901,-3.023,7.549,21.282,-14.977,-20.790,-29.905,32.915,32.661,25.028,-16.122,42.084
24.351,-24.018,-36.631,18.851,-2.576,8.332,4.258,17.742,-19.803,-20.314,-21.525,22.849,31.328,21.307,-11.947,44.539
27.407,-32.356,-28.254,12.879,-6.478,7.070,10.344,16.313,-19.267,-23.283,-20.002,26.909,34.120,29.153,-18.889,46.908
28.486,-41.572,-22.056,16.424,-7.729,-1.042,19.750,24.753,-18.744,-29.159,-12.401,39.462,28.036,31.043,-21.154,39.421
19.023,-41.040,-10.885,10.714,-8.651,-0.297,22.734,17.901,-27.446,-30.953,-10.731,38.516,30.800,26.937,-24.061,35.921
24.825,-40.242,-7.764,17.471,-16.176,4.938,22.542,24.699,-36.987,-30.537,-5.182,36.463,22.776,28.588,-21.031,36.725
26.650,-35.028,-10.863,11.843,-23.459,-5.120,23.280,22.325,-34.178,-39.378,-6.905,32.635,22.465,31.985,-23.299,41.639
24.664,-41.117,-1.059,13.575,-23.792,8.984,20.094,25.576,-33.794,-33.549,-1.246,41.516,21.656,32.945,-21.430,33.043
29.742,-41.959,-22.265,11.048,-20.623,5.926,32.398,33.589,-27.653,-27.541,1.541,41.228,17.229,25.553,-23.007,30.077
23.348,-34.503,-16.023,14.958,-18.792,9.616,38.945,25.004,-27.983,-30.785,2.839,41.289,20.671,24.104,-25.365,27.034
33.246,-37.480,-2.590,4.760,-20.951,15.612,32.829,26.449,-23.094,-30.021,3.744,42.410,14.997,25.725,-24.798,22.010
29.244,-39.879,3.696,1.215,-25.962,13.073,43.267,33.617,-33.406,-32.205,3.107,37.722,8.859,26.926,-25.010,21.080
32.262,-46.314,4.907,3.713,-15.890,14.560,39.604,28.673,-32.963,-26.015,7.863,44.425,16.003,23.966,-24.099,31.344
37.273,-46.098,11.824,9.037,-22.620,11.771,39.812,29.603,-35.157,-24.721,18.871,45.687,18.002,25.230,-32.148,27.164
31.768,-42.054,14.899,8.089,-20.355,19.658,41.691,38.223,-37.980,-23.172,11.284,39.926,14.182,28.826,-35.765,15.379
31.574,-43.699,21.423,1.160,-23.139,25.776,44.409,42.130,-42.368,-21.163,22.309,46.606,16.558,29.857,-38.057,20.748
32.237,-46.953,16.986,7.583,-28.981,27.072,54.665,39.178,-42.645,-17.643,24.298,43.552,14.798,26.683,-23.730,8.478
27.022,-45.736,24.918,8.862,-28.182,28.949,52.943,41.583,-55.832,-21.886,27.412,45.843,15.600,24.440,-28.697,-3.817
35.450,-41.484,14.924,5.793,-25.988,27.348,48.962,42.233,-45.387,-20.782,21.272,36.128,10.554,25.290,-34.870,5.061
31.870,-33.163,17.573,10.766,-27.626,35.248,54.275,33.234,-48.111,-29.832,24.231,42.287,9.103,25.759,-29.144,8.076
31.821,-42.375,19.612,-1.088,-18.430,29.919,52.516,28.757,-44.173,-32.640,22.337,47.478,8.656,25.271,-25.848,2.535
32.113,-34.468,27.130,-4.566,-20.940,29.906,47.562,27.295,-41.378,-33.738,29.655,45.184,10.306,23.165,-26.106,-0.760
40.538,-32.504,25.856,-12.568,-24.626,34.822,46.510,30.841,-40.607,-23.493,32.702,38.743,7.492,27.976,-24.572,0.188
37.641,-32.649,27.172,-7.399,-26.293,42.755,55.540,49.634,-43.014,-26.492,27.324,43.823,11.728,32.764,-27.812,-6.432
34.808,-24.156,39.765,-0.994,-16.947,43.661,60.454,47.369,-43.978,-23.209,33.926,41.736,3.221,22.234,-27.873,-7.342
23.933,-24.640,37.622,-13.958,-24.817,45.211,61.304,49.184,-37.255,-23.615,32.922,38.826,2.501,17.398,-31.061,1.347
29.614,-27.440,33.119,-7.879,-27.039,40.307,68.071,47.415,-35.763,-18.609,32.812,34.620,-3.427,15.669,-28.650,-7.000
24.880,-30.713,41.765,-13.425,-30.679,32.788,58.354,51.144,-31.028,-17.989,26.263,36.800,3.083,12.751,-21.623,-12.313
26.067,-30.995,40.314,-19.412,-31.090,41.038,62.857,43.441,-36.585,-11.209,30.121,44.043,6.214,3.921,-30.576,-17.028
26.629,-24.059,45.917,-18.009,-34.155,37.791,66.574,37.220,-33.989,-10.175,34.636,32.174,3.801,0.546,-33.945,-18.747
19.138,-23.114,35.423,-16.331,-24.643,38.390,62.281,45.959,-17.473,-5.529,38.321,32.825,6.358,-1.039,-25.874,-17.415
21.648,-28.315,32.958,-21.107,-23.812,38.505,55.941,45.757,-22.155,-0.339,38.255,27.285,5.358,0.741,-26.901,-17.794
24.294,-28.655,43.795,-11.719,-27.356,44.734,56.173,56.507,-21.277,-1.014,36.686,16.714,4.494,0.034,-26.178,-28.588
28.144,-22.201,39.753,-20.017,-31.171,39.271,51.277,50.258,-28.113,-2.949,37.241,14.847,-0.644,0.545,-28.577,-25.947
27.587,-25.959,46.230,-29.090,-34.589,50.728,43.243,53.984,-24.830,-4.081,28.350,19.757,0.871,-3.083,-25.686,-18.744
29.590,-19.689,45.679,-24.159,-41.175,40.917,46.604,70.634,-23.596,-0.746,37.727,21.090,7.228,-9.464,-21.000,-18.793
22.535,-21.122,43.317,-29.256,-39.605,41.250,46.913,58.491,-20.347,2.791,38.104,17.258,3.967,-17.243,-21.084,-36.726
26.539,-21.378,42.413,-34.030,-31.715,44.233,46.174,51.939,-20.995,8.586,37.609,17.294,6.550,-16.524,-25.428,-37.795
20.329,-9.991,40.291,-34.970,-34.897,39.048,40.143,53.866,-24.270,8.364,37.278,4.483,5.007,-13.763,-24.123,-36.425
24.187,-18.044,37.158,-35.735,-44.078,45.058,45.122,52.509,-18.447,11.492,29.870,9.009,0.993,-12.023,-12.204,-29.007
30.485,-12.080,39.401,-40.358,-28.356,43.420,46.414,47.278,-14.772,20.971,27.603,15.652,-7.808,-16.613,-11.598,-32.389
18.077,-9.870,44.981,-42.446,-30.172,42.810,38.676,51.371,-22.417,19.553,27.514,23.934,-6.618,-21.513,-15.864,-34.604
20.264,-9.131,45.199,-40.004,-39.725,37.897,39.018,54.411,-28.303,15.913,28.382,7.569,-16.498,-28.471,-12.908,-24.303
19.710,-11.862,32.380,-40.840,-40.463,40.377,39.034,53.942,-23.774,18.127,27.834,3.194,-9.327,-26.226,-6.124,-21.543
13.930,-6.632,25.651,-49.238,-38.295,35.676,35.459,50.907,-21.779,20.805,22.081,-0.557,-7.162,-27.493,-0.975,-24.686
9.933,-18.095,35.104,-48.197,-42.759,40.631,35.375,53.605,-15.414,20.705,19.444,5.149,-4.363,-35.359,-2.775,-17.691
14.050,-15.313,37.513,-55.424,-30.027,34.777,30.096,48.875,-21.955,28.460,19.860,10.045,-12.213,-28.387,-1.935,-17.854
11.338,-4.648,30.313,-65.950,-36.474,36.161,28.777,43.376,-24.410,29.122,16.464,8.745,-16.293,-30.115,4.311,-20.645
19.776,-9.076,24.837,-58.462,-30.462,31.106,28.181,36.492,-21.162,40.258,15.346,16.781,-12.713,-35.963,3.350,-30.174
13.457,-8.941,29.213,-51.855,-18.055,24.196,35.421,25.830,-18.753,40.114,18.896,10.693,-20.755,-39.747,9.030,-24.990
13.157,-8.750,35.080,-51.056,-12.703,16.775,32.688,32.228,-11.667,43.737,15.277,3.886,-19.915,-47.749,12.697,-19.982
6.893,-4.291,31.517,-57.654,-17.290,18.859,26.032,32.046,-15.121,41.277,20.305,6.069,-18.315,-44.873,6.239,-24.539
3.023,-3.293,22.731,-58.750,-4.349,15.487,21.292,35.049,-9.254,46.756,16.496,3.176,-28.767,-45.335,7.192,-17.303
